gene	flanks	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac	A1CF	ANKHD1	BRUNOL4	BRUNOL5	BRUNOL6	CNOT4	CPEB2	CPEB4	DAZAP1	ENOX1	ESRP2	FMR1	FUS	FXR1	FXR2	G3BP2	HNRNPA1	HNRNPA1L2	HNRNPA2B1	HNRNPC	HNRNPCL1	HNRNPF	HNRNPH1	HNRNPH2	HNRNPK	HNRNPL	HNRNPM	HNRNPU	HNRPLL	HuR	IGF2BP2	IGF2BP3	KHDRBS1	KHDRBS2	KHDRBS3	LIN28A	MATR3	MBNL1	MSI1	PABPC1	PABPC3	PABPC4	PABPC5	PABPN1	PCBP1	PCBP2	PPRC1	PTBP1	PUM2	QKI	RALY	RBFOX1	RBM24	RBM28	RBM3	RBM4	RBM41	RBM42	RBM45	RBM46	RBM5	RBM6	RBM8A	RBMS1	RBMS3	SAMD4A	SART3	SFPQ	SNRNP70	SNRPA	SRSF1	SRSF10	SRSF2	SRSF7	SRSF9	TARDBP	TIA1	TUT1	U2AF2	YBX1	YBX2	ZC3H10	ZC3H14	ZCRB1	ZNF638
ROBO3	124876614-124877014	0.785	-0.04298	0.0	0.0	0.11942	1.0	0.000296	1.0	1.0	0.00982	0.0339	1.0	1.0	1.0	0.0315	0.0337	0.000734	1.0	0.00205	0.000288	1.0	0.016	0.0346	0.0207	1.0	1.0	0.000508	1.0	0.000413	0.0436	1.0	6.13e-05	0.0443	1.0	0.00311	0.0487	0.0177	1.0	1.0	1.0	1.0	1.0	0.00114	1.0	0.00418	0.0168	0.00143	0.0119	1.0	1.0	1.0	1.0	0.00494	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000617	1.0	1.0	0.00283	1.0	0.00446	1.0	1.0	1.0	1.0	0.00244	0.00406	1.0	0.0026	1.0	0.00778	1.0	0.00562	0.000192	0.0277	0.00897	1.0	1.0	1.0	1.0	1.0	1.0	0.0364	1.0	0.0189
ROBO3	124876618-124877018	0.785	-0.04298	0.0	0.0	0.11942	1.0	0.000296	1.0	1.0	0.00982	0.0339	1.0	1.0	1.0	0.0315	0.0337	0.000734	1.0	0.00205	0.000288	1.0	0.016	0.0346	0.0207	1.0	1.0	0.000508	1.0	0.000413	0.0436	1.0	6.13e-05	0.0443	1.0	0.00311	0.0487	0.0177	1.0	1.0	1.0	1.0	1.0	0.00114	1.0	0.00418	0.0168	0.00143	0.0119	1.0	1.0	1.0	1.0	0.00494	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000617	1.0	1.0	0.00283	1.0	0.00446	1.0	1.0	1.0	1.0	0.00244	0.00406	1.0	0.0026	1.0	0.00778	1.0	0.00562	0.000192	0.0277	0.00897	1.0	1.0	1.0	1.0	1.0	1.0	0.0364	1.0	0.0189
ROBO3	124876622-124877022	0.785	-0.04298	0.0	0.0	0.11942	1.0	0.000296	1.0	1.0	0.00982	0.0339	1.0	1.0	1.0	0.0315	0.0337	0.000734	1.0	0.00205	0.000288	1.0	0.016	0.0346	0.0207	1.0	1.0	0.000508	1.0	0.000413	0.0436	1.0	6.13e-05	0.0443	1.0	0.00311	0.0487	0.0177	1.0	1.0	1.0	1.0	1.0	0.00114	1.0	0.00418	0.0168	0.00143	0.0119	1.0	1.0	1.0	1.0	0.00494	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000617	1.0	1.0	0.00283	1.0	0.00446	1.0	1.0	1.0	1.0	0.00244	0.00406	1.0	0.0026	1.0	0.00778	1.0	0.00562	0.000192	0.0277	0.00897	1.0	1.0	1.0	1.0	1.0	1.0	0.0364	1.0	0.0189
ROBO3	124876626-124877026	0.785	-0.04298	0.0	0.0	0.11942	1.0	1.0	1.0	1.0	1.0	1.0	0.0347	1.0	1.0	1.0	1.0	1.0	0.00852	0.0395	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.77e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00815	1.0	1.0	1.0	1.0	1.0	1.0	0.00129	0.00322	1.0	0.000346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00212	1.0	0.00339	0.00239	0.00685	1.0	1.0	1.0	0.00757	0.00103	1.0	1.0	0.0398	1.0	1.0
ROBO3	124877188-124877588	0.4024	-0.04298	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00852	0.0395	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.77e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00341	1.0	1.0	1.0	1.0	1.0	1.0	0.00129	0.00322	1.0	0.00214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00212	1.0	0.00122	0.00239	0.00685	1.0	1.0	1.0	1.0	0.00103	1.0	1.0	0.0398	1.0	1.0
ROBO3	124877317-124877717	-0.5796	-0.04298	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00852	0.0395	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.77e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00341	1.0	1.0	1.0	1.0	1.0	1.0	0.00129	0.00322	1.0	0.00214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00212	1.0	0.00122	0.00239	0.00685	1.0	1.0	1.0	1.0	0.00103	1.0	1.0	0.0398	1.0	1.0
ROBO3	124877319-124877719	-0.5796	-0.04298	0.0	0.0	0.0	1.0	1.0	0.0028	0.00276	0.00045	1.0	0.0145	0.0475	1.0	1.0	0.000632	1.0	1.0	1.0	1.0	0.00354	0.0193	0.00899	0.00662	1.0	1.0	0.0196	1.0	0.00954	1.0	1.0	0.00236	0.0127	1.0	0.0394	1.0	1.0	1.0	1.0	1.0	1.0	0.00902	0.00046	1.0	1.0	1.0	1.0	1.0	1.0	0.00232	0.0202	0.0478	0.000381	1.0	1.0	1.0	1.0	0.00507	0.0251	1.0	0.00757	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	1.0	1.0	1.0	1.0	0.0348	1.0	1.0	1.0	1.0	0.00122	0.00153	0.00357	0.000221	1.0	1.0	0.0337	1.0	1.0	1.0	0.00346	1.0	1.0
ROBO3	124877596-124877996	-0.5796	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0149	0.0405	1.0	0.00536	1.0	0.00198	0.0213	1.0	1.0	0.00466	0.025	0.00376	0.0305	0.00635	1.0	1.0	0.0196	0.000434	1.88e-05	0.00609	0.02	1.0	1.0	0.00119	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	1.0	0.00091	1.0	1.0	1.0	1.0	1.0	1.0	0.00174	0.0018	1.0	0.000615	1.0	1.0	1.0	1.0	1.0	0.00383	1.0	1.0	1.0	1.0	1.0	1.0	9.54e-05	0.0251	1.0	1.0	1.0	0.00611	1.0	1.0	1.0	1.0	4.34e-05	0.0292	0.00116	0.00379	5.07e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ROBO3	124878210-124878610	-0.4468	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0149	0.0405	1.0	0.00536	1.0	0.00198	0.0213	1.0	1.0	0.00466	0.025	0.00376	0.0305	0.00635	1.0	1.0	0.0196	0.000434	1.88e-05	0.00609	0.02	1.0	1.0	0.00119	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	1.0	0.00091	1.0	1.0	1.0	1.0	1.0	1.0	0.00284	0.0018	1.0	0.000615	1.0	1.0	1.0	1.0	1.0	0.00383	1.0	1.0	1.0	1.0	1.0	1.0	9.54e-05	0.0251	1.0	1.0	1.0	0.00611	1.0	1.0	1.0	1.0	4.34e-05	0.011	0.00116	0.00379	5.07e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ROBO3	124878236-124878636	-0.4468	0.0	0.0	0.0	0.0	1.0	1.0	0.000489	0.000307	0.00108	1.0	0.00437	0.0127	1.0	1.0	0.00207	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	0.0196	0.02	0.000739	0.00639	0.001	1.0	0.00934	1.0	0.00996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	0.0213	0.00712	1.0	1.0	1.0	1.0	1.0	0.00982	1.0	1.0	0.000373	0.000542	1.0	1.0	0.0131	1.0	0.00129	0.00211	0.034	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	1.0	0.0119	1.0	1.0	0.000298	0.0048	0.000248	4.14e-05	0.0167	0.00157	0.00674	1.0	1.0	1.0	1.0	0.000814	0.0245	1.0	1.0
FAM118B	126211582-126211982	-0.3702	0.17531	0.0	0.0	0.1682	1.0	0.00383	0.000489	0.000307	0.00108	1.0	0.00522	0.0279	1.0	1.0	0.00076	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	1.0	1.0	0.000739	0.00639	0.001	0.00776	0.0277	1.0	0.00996	1.0	1.0	0.046	1.0	1.0	1.0	1.0	0.000984	1.0	0.00674	1.0	0.0396	1.0	0.0338	1.0	0.0434	0.00785	0.00124	0.000233	1.0	1.0	1.0	1.0	1.0	0.00129	0.00211	0.00212	0.000291	1.0	0.0267	0.000577	1.0	0.0306	1.0	1.58e-05	1.0	1.0	0.000608	0.0388	0.0119	1.0	1.0	0.000298	0.0114	0.000248	4.14e-05	0.0167	0.00157	0.0469	1.0	0.0278	1.0	1.0	0.000814	1.0	1.0	1.0
FAM118B	126211630-126212030	-0.3702	0.17531	0.0	0.0	0.1682	0.000128	1.0	0.000139	9.77e-05	0.0125	0.00117	0.000365	0.000244	1.0	0.0155	1.0	1.0	1.0	0.00129	1.0	1.0	0.0028	1.0	0.0272	0.00021	0.000197	1.0	1.0	1.0	1.0	1.0	0.0002	1.0	1.0	2.28e-05	0.0174	0.0204	0.00222	0.0072	0.0099	1.0	0.0292	0.00712	1.0	0.00572	1.0	0.00347	0.00564	0.00251	1.0	1.0	1.0	0.000525	0.0163	0.0272	2.34e-05	1.0	0.00167	1.0	1.0	1.0	0.000273	0.0133	1.0	0.00408	0.0026	1.0	1.0	0.000981	0.00077	1.0	0.00572	1.0	1.0	1.0	0.00121	0.0029	0.0028	0.00379	0.011	0.000101	2.57e-05	0.000657	0.000325	6.05e-05	7.72e-05	1.0	1.42e-05	0.00152	8.7e-05
FAM118B	126229093-126229493	0.3553	0.0	0.0	0.0	0.0	0.000128	1.0	0.000139	9.77e-05	0.0125	0.00117	0.000365	0.000244	1.0	0.0155	1.0	1.0	1.0	0.0155	1.0	1.0	0.0028	1.0	0.0272	0.00021	0.000197	1.0	1.0	1.0	1.0	1.0	0.0002	1.0	1.0	2.28e-05	0.0174	0.0204	0.00222	0.0072	0.0099	1.0	0.0292	0.00712	1.0	0.00572	1.0	0.00347	0.00564	0.00251	1.0	1.0	1.0	0.000525	0.0163	0.0272	2.34e-05	1.0	0.00167	1.0	1.0	1.0	0.000273	0.0133	1.0	1.0	0.0026	1.0	1.0	0.000981	0.00077	1.0	0.00572	1.0	1.0	1.0	0.0322	0.0029	0.0028	0.00379	0.011	0.000101	2.57e-05	0.000657	0.000325	6.05e-05	7.72e-05	0.0163	1.42e-05	0.00152	8.7e-05
FAM118B	126229136-126229536	0.3553	0.0	0.0	0.0	0.0	0.000465	1.0	0.0164	1.0	1.0	0.0055	0.000865	0.000591	0.0033	1.0	1.0	0.0213	1.0	1.0	1.0	1.0	0.000444	0.000294	0.00339	0.0017	0.00169	1.0	0.00175	1.0	1.0	0.0101	0.0188	1.0	1.0	0.000868	0.0375	1.0	1.0	0.00902	0.00501	0.00304	0.0181	0.0124	0.00833	0.000173	0.00405	0.000532	0.000731	0.00177	1.0	0.0241	1.0	0.00359	0.00392	0.00113	0.00469	1.0	1.0	1.0	1.0	1.0	0.000856	0.0143	1.0	0.00534	1.0	1.0	1.0	0.000184	0.00017	1.0	0.000173	0.0174	1.0	1.0	0.0128	2.21e-05	0.0145	0.00949	1.0	0.0109	0.00469	0.0255	0.00887	0.00469	0.00455	1.0	0.00335	0.000828	0.0227
FAM118B	126234795-126235195	0.3553	0.0	0.0	0.0	0.0	1.0	1.0	0.000444	0.000404	0.00168	1.0	1.0	0.0127	1.0	1.0	1.0	1.0	0.00699	1.0	1.0	1.0	1.0	0.0126	1.0	0.00722	0.00793	0.000739	0.0119	0.0015	1.0	1.0	0.000139	0.00234	1.0	8.2e-05	1.0	1.0	1.0	1.0	1.0	0.00268	1.0	0.000113	1.0	1.0	1.0	0.0437	1.0	0.00605	0.00374	0.0208	1.0	0.00332	1.0	1.0	0.0022	1.0	0.0104	1.0	1.0	0.00405	0.0294	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00254	1.0	0.00127	1.0	1.0	0.000593	1.0	0.00562	0.0252	0.0199	0.00157	0.00276	1.0	0.0157	1.0	1.0	1.0	0.000485	1.0	0.000398
FAM118B	126211566-126211966	-0.3702	0.17531	0.0	0.0	0.1682	1.0	0.00383	0.000489	0.000307	0.00108	1.0	0.00522	0.0279	1.0	1.0	0.00076	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	1.0	1.0	0.000739	0.00639	0.001	0.00776	0.0277	1.0	0.00996	1.0	1.0	0.046	1.0	1.0	1.0	1.0	0.000984	1.0	0.00674	1.0	1.0	1.0	1.0	1.0	0.0434	1.0	1.0	0.000373	1.0	1.0	1.0	1.0	1.0	0.00129	0.00211	0.00212	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	1.0	0.0119	1.0	1.0	0.000298	0.0114	0.000248	4.14e-05	0.0167	0.00157	0.0469	1.0	0.0278	1.0	1.0	0.000814	1.0	1.0	1.0
FAM118B	126211572-126211972	-0.3702	0.17531	0.0	0.0	0.1682	1.0	0.00383	0.000489	0.000307	0.00108	1.0	0.00522	0.0279	1.0	1.0	0.00076	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	1.0	1.0	0.000739	0.00639	0.001	0.00776	0.0277	1.0	0.00996	1.0	1.0	0.046	1.0	1.0	1.0	1.0	0.000984	1.0	0.00674	1.0	1.0	1.0	1.0	1.0	0.0434	1.0	1.0	0.000373	1.0	1.0	1.0	1.0	1.0	0.00129	0.00211	0.00212	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	1.0	0.0119	1.0	1.0	0.000298	0.0114	0.000248	4.14e-05	0.0167	0.00157	0.0469	1.0	0.0278	1.0	1.0	0.000814	1.0	1.0	1.0
FAM118B	126211573-126211973	-0.3702	0.17531	0.0	0.0	0.1682	1.0	0.00383	0.000489	0.000307	0.00108	1.0	0.00522	0.0279	1.0	1.0	0.00076	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	1.0	1.0	0.000739	0.00639	0.001	0.00776	0.0277	1.0	0.00996	1.0	1.0	0.046	1.0	1.0	1.0	1.0	0.000984	1.0	0.00674	1.0	0.0396	1.0	0.0338	1.0	0.0434	1.0	1.0	0.000373	1.0	1.0	1.0	1.0	1.0	0.00129	0.00211	0.00212	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	0.0388	0.0119	1.0	1.0	0.000298	0.0114	0.000248	4.14e-05	0.0167	0.00157	0.0469	1.0	0.0278	1.0	1.0	0.000814	1.0	1.0	1.0
FAM118B	126211577-126211977	-0.3702	0.17531	0.0	0.0	0.1682	0.000128	1.0	0.000331	0.00105	0.0125	0.00117	0.000754	0.00256	1.0	0.0155	1.0	1.0	1.0	0.00129	1.0	1.0	0.00176	1.0	0.00607	0.00226	0.0025	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000868	1.0	0.0262	0.00222	0.0072	0.0099	1.0	0.0292	0.00838	0.00868	0.00572	1.0	0.00347	0.00564	0.00251	1.0	1.0	1.0	0.000525	0.0163	0.0272	0.00532	1.0	0.00167	0.0389	1.0	1.0	0.000273	0.0133	1.0	0.00408	0.0026	1.0	1.0	0.000981	0.00077	1.0	0.00572	1.0	1.0	1.0	0.00121	0.0029	0.0028	0.00379	0.011	0.000101	0.00772	0.000657	0.00184	6.05e-05	0.000331	1.0	0.00201	0.00152	0.00338
FAM118B	126229024-126229424	0.3553	0.0	0.0	0.0	0.0	0.000128	1.0	0.000331	0.00105	0.0125	0.00117	0.000754	0.00256	1.0	0.0155	1.0	1.0	1.0	0.00129	1.0	1.0	0.00176	1.0	0.00607	0.00226	0.0025	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000868	0.0174	0.0204	0.00222	0.0072	0.0099	1.0	0.0292	0.00838	0.0183	0.00572	1.0	0.00347	0.00564	0.00251	1.0	1.0	1.0	0.000525	0.0163	0.0272	0.00532	1.0	0.00167	1.0	1.0	1.0	0.000273	0.0133	1.0	0.00408	0.0026	1.0	1.0	0.000981	0.00077	1.0	0.00572	1.0	1.0	1.0	0.00121	0.0029	0.0028	0.00379	0.011	0.000101	0.00772	0.000657	0.00184	6.05e-05	0.000331	1.0	0.00201	0.00152	0.00338
FAM118B	126229025-126229425	0.3553	0.0	0.0	0.0	0.0	0.000223	1.0	0.00722	0.0184	1.0	0.0055	0.000865	0.000306	0.0104	1.0	1.0	0.0213	1.0	1.0	1.0	1.0	0.00436	0.00328	0.00849	0.000113	0.000136	1.0	0.00175	1.0	1.0	0.0101	0.0188	1.0	1.0	9.77e-05	0.0375	0.0473	0.0233	0.00902	0.00501	0.00304	0.0181	0.0124	0.00833	0.000173	0.00405	0.000532	0.000731	0.00177	1.0	0.0241	1.0	0.00494	0.00392	0.00889	0.000434	1.0	1.0	1.0	1.0	1.0	0.000856	1.0	1.0	0.00534	1.0	1.0	1.0	0.000184	0.00017	1.0	0.000173	0.0174	1.0	1.0	0.0128	2.21e-05	0.0145	0.00949	1.0	0.0109	0.000494	0.0255	0.000734	0.00469	0.00455	1.0	0.000126	9.06e-05	0.0227
FAM118B	126234887-126235287	0.3553	0.0	0.0	0.0	0.0	0.002	0.0178	0.000331	0.000385	0.031	1.0	0.00463	0.00763	0.0343	1.0	0.00224	0.0151	1.0	0.0296	0.00701	0.00882	0.00285	0.0442	0.00466	0.0029	0.00302	0.00921	0.000131	1.0	1.0	1.0	0.00635	1.0	1.0	0.000219	1.0	1.0	0.0177	0.0127	0.0208	0.002	1.0	0.00712	0.00305	1.0	0.0204	1.0	1.0	0.00451	0.0273	0.00334	1.0	0.000577	0.00308	1.0	0.00546	1.0	0.0227	0.00813	1.0	1.0	0.00119	1.0	1.0	0.00393	0.00281	1.0	1.0	0.0303	0.0366	1.0	1.0	0.0259	0.0128	1.0	0.00408	0.00279	0.0013	0.00379	0.022	0.00152	0.00693	1.0	0.0019	1.0	1.0	1.0	0.00045	0.0185	0.0021
FAM118B	126211446-126211846	-0.3702	0.17531	0.0	0.0	0.1682	1.0	1.0	0.000489	0.000307	0.00108	1.0	0.00437	0.0127	1.0	1.0	0.00207	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	0.0196	0.02	0.000739	0.00639	0.001	1.0	0.00934	1.0	0.00996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	0.0213	0.00712	1.0	1.0	1.0	1.0	1.0	0.00982	1.0	1.0	0.000373	0.000542	1.0	1.0	0.0131	1.0	0.00129	0.00211	0.034	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	1.0	0.0119	1.0	1.0	0.000298	0.0048	0.000248	4.14e-05	0.0167	0.00157	0.00674	1.0	1.0	1.0	1.0	0.000814	0.0245	1.0	1.0
FAM118B	126211450-126211850	-0.3702	0.17531	0.0	0.0	0.1682	1.0	1.0	0.000489	0.000307	0.00108	1.0	1.0	1.0	1.0	1.0	0.00076	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	1.0	1.0	0.000739	0.00639	0.001	1.0	0.00934	1.0	0.00996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	1.0	0.00674	1.0	1.0	1.0	1.0	1.0	0.00982	1.0	1.0	0.000373	0.0172	1.0	1.0	1.0	1.0	0.00129	0.00211	0.034	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	1.0	0.0119	1.0	1.0	0.000298	0.0048	0.000248	4.14e-05	0.0167	0.00157	1.0	1.0	1.0	1.0	1.0	0.000814	1.0	1.0	1.0
FAM118B	126211492-126211892	-0.3702	0.17531	0.0	0.0	0.1682	1.0	1.0	0.000489	0.000307	0.00108	1.0	1.0	0.0425	1.0	1.0	0.00076	0.0151	0.000372	0.00757	0.0017	1.0	0.00528	0.0287	1.0	1.0	1.0	0.000739	0.00639	0.001	1.0	0.00934	1.0	0.00996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000984	1.0	0.00674	1.0	1.0	1.0	1.0	1.0	0.00982	1.0	1.0	0.000373	1.0	1.0	1.0	1.0	1.0	0.00129	0.00211	0.034	0.000291	1.0	0.0267	0.000577	1.0	0.0306	0.0325	1.58e-05	1.0	1.0	0.000608	1.0	0.0119	1.0	1.0	0.000298	0.0048	0.000248	4.14e-05	0.0167	0.00157	1.0	1.0	0.0278	1.0	1.0	0.000814	1.0	1.0	1.0
FAM118B	126211524-126211924	-0.3702	0.17531	0.0	0.0	0.1682	1.0	1.0	0.000444	0.000404	1.0	8.84e-05	1.0	1.0	1.0	1.0	1.0	1.0	4.5e-05	1.0	1.0	1.0	1.0	1.0	1.0	0.0378	0.0389	0.00156	0.0119	1.0	0.000313	0.0266	0.00607	1.0	1.0	0.00712	1.0	1.0	1.0	1.0	1.0	0.00268	0.00511	0.000113	1.0	1.0	0.0246	0.0437	0.00824	0.00605	0.00189	0.0013	0.000136	0.004	1.0	1.0	0.0317	1.0	0.0104	1.0	1.0	0.000641	1.0	1.0	1.0	1.0	1.0	1.0	2.82e-05	1.0	1.0	1.0	1.0	1.0	0.0157	1.0	0.00982	0.00026	0.00225	0.000805	0.0199	0.00157	0.013	1.0	1.0	0.0326	0.00697	0.000157	0.0257	1.0	1.0
MEGF10	127290856-127291256	-0.3642	0.88166	-1.65947	0.0	0.58957	0.000483	0.0178	0.000331	0.000385	0.031	1.0	0.00463	0.00763	0.0343	1.0	0.00224	0.0151	1.0	0.0296	1.0	0.00882	0.00285	0.0442	0.00466	0.0029	0.00302	0.00921	0.000131	1.0	1.0	1.0	0.00635	1.0	1.0	0.000219	1.0	1.0	0.0177	0.0127	0.0208	0.002	1.0	0.00712	0.00305	1.0	0.0497	1.0	1.0	0.00451	0.0273	0.00334	1.0	0.000577	0.00308	1.0	0.00546	1.0	0.0227	0.00813	1.0	1.0	0.00119	1.0	1.0	0.00393	0.00281	1.0	1.0	0.0303	0.0366	1.0	1.0	0.0259	0.0128	1.0	0.00408	0.00279	0.0013	0.00379	0.022	0.00152	0.00693	1.0	0.0019	1.0	1.0	1.0	0.00045	0.0185	0.0021
MEGF10	127299846-127300246	0.3642	0.0	0.0	0.0	0.0	0.0117	1.0	0.00113	0.000781	0.0121	1.0	0.0011	0.000648	1.0	1.0	1.0	0.0162	1.0	1.0	1.0	1.0	0.00266	1.0	0.0245	0.000275	0.000302	0.000694	1.0	1.0	1.0	0.000802	0.000148	0.00192	1.0	0.000193	0.0128	1.0	0.0063	0.00516	0.00728	1.0	0.0235	0.00185	0.0135	0.00029	0.0032	0.000129	0.00125	0.00689	1.0	1.0	1.0	0.00011	0.000196	1.0	0.000434	1.0	0.000318	1.0	1.0	1.0	0.0185	1.0	1.0	0.016	0.0177	0.0357	1.0	0.000583	0.000144	1.0	0.000279	0.0238	1.0	1.0	0.00982	1.0	0.0149	1.0	1.0	0.000113	0.00046	1.0	0.000142	0.000699	0.00344	1.0	0.000121	0.0416	3.61e-05
MEGF10	127331091-127331491	0.3642	0.0	0.0	0.0	0.0	0.000833	1.0	0.000538	0.000404	0.0221	0.0055	0.000898	0.000394	0.0164	1.0	0.0016	1.0	1.0	0.0155	1.0	1.0	0.000778	0.00609	0.0105	8.53e-05	0.000107	5.86e-05	1.0	1.0	1.0	1.0	0.000226	0.0168	0.0256	0.0013	0.00135	0.000907	0.00122	0.0013	0.00449	1.0	0.0133	0.0109	0.0189	3.89e-05	0.00125	1.14e-05	0.0003	0.00188	1.0	1.0	1.0	0.00342	0.00366	0.00252	0.000303	0.00442	3.53e-05	0.00699	1.0	1.0	0.00919	0.0133	1.0	0.0072	1.0	0.014	1.0	0.0169	0.00829	1.0	3.73e-05	0.00106	0.00924	0.0101	0.00314	0.00177	0.00956	1.0	1.0	0.000179	0.000385	1.0	0.000191	0.0047	0.00018	1.0	0.00171	0.00272	0.000724
MEGF10	127299796-127300196	0.3642	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0143	0.0144	0.0144	1.0	1.0	0.0379	0.0375	0.00534	0.00911	0.000442	0.00195	0.00148	1.0	0.0351	0.0213	0.0465	1.0	1.0	0.000144	1.0	1.0	1.0	1.0	0.00462	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00131	1.0	1.0	1.0	1.0	1.0	1.0	0.0115	1.0	0.00043	2.62e-05	1.0	1.0	1.0	0.0448	1.0	1.0	1.0	0.0054	1.0	1.0	1.02e-06	1.0	1.0	1.0	0.00176	1.0	1.0	0.00172	1.0	1.0	1.0	0.000444	0.0128	1.0	0.0109	3.01e-06	1.0	0.0195	1.0	1.0	1.0	1.0	1.0	0.00501	1.0	1.0	1.0
MEGF10	127290659-127291059	-0.3642	0.88166	-1.65947	0.0	0.65348	0.0082	1.0	0.00113	0.000781	0.0121	1.0	0.0011	0.000648	2.16e-05	1.0	1.0	0.0162	1.0	1.0	1.0	1.0	1.0	1.0	0.0245	0.000275	0.000302	0.0128	1.0	1.0	1.0	1.0	0.000148	0.00192	1.0	0.000193	0.0128	1.0	0.0063	0.00516	0.00277	1.0	0.0153	0.00341	6.73e-05	0.00029	0.0032	0.000129	0.00125	0.00866	1.0	1.0	1.0	0.00011	0.000132	1.0	0.000434	1.0	0.000318	1.0	1.0	1.0	0.00804	1.0	1.0	0.0019	0.0177	1.0	1.0	4.46e-05	2.12e-05	1.0	0.000279	0.0238	1.0	1.0	0.00982	1.0	0.0345	1.0	1.0	0.000113	0.00046	1.0	0.000142	0.00346	0.00344	1.0	0.000121	0.0416	3.61e-05
